COUNTY,YEAR,MACHINE,LIVESTOCK,AGOUT3,TOTPOP,FARMS,FORATIO,SLAVES,FORPOP,AMEN,POPGROWTH,WHEATRAT,RYERAT,CORNRAT,OATRAT,TOBACCORAT,COTTONRAT,WOOLRAT,IRPOTATORAT,SWPOTATORAT,BARLEYRAT,BUCKWHEATRAT,BUTTERRAT,HAYRAT,DIDRAT,CSA,LAGOUT3,LMACHINE,LLIVESTOCK,LFARMS
Appling,1860,27679,258539,190154,4190,401,0.001670644,0.177804296,7,0,-0.277365105,0.002303396,0.001025485,0.233984034,0.022018995,0.000988672,0.130504749,0.013015766,0.000294498,0.165108281,0,0,0.006599914,0,0,1,12.15558955,10.22842928,12.46280183,5.993961427
Appling,1870,14503.5,187189.0625,172224.25,5086,413,0.002949273,0.177804296,15,1,-0.277365105,0,0,0.190407332,0.098641393,0.00052661,0.034279029,0.026901786,0.001003064,0.178112722,0,0,0.026781281,0,0.177804296,1,12.05655269,9.582145279,12.13987441,6.023447593
Appomattox,1860,54538,265772,470894,8889,438,0.000674992,0.517493531,6,0,-0.453287631,0.085293081,0.000161395,0.165633879,0.078962569,0.339698531,0,0.003973293,0.009290838,0.010216737,3.61E-05,7.22E-05,0.014081725,0.008575178,0,1,13.06238829,10.90665299,12.49039408,6.08221891
Appomattox,1870,17290.625,118157.875,190630.6875,8950,744,0.001117318,0.517493531,10,1,-0.453287631,0.184534822,8.45E-05,0.209243121,0.148553942,0.334277596,0,0.004223843,0.023977504,0.020227331,0.000133767,4.18E-05,0.101666255,0.018874453,0.517493531,1,12.15809326,9.757919726,11.67977693,6.612041035
Arkansas,1860,175999,632069,1262910,8844,453,0.006897332,0.556422433,61,0,-0.521047516,0.001092714,6.49E-05,0.132813106,0.000492513,3.88E-05,0.766914507,0.000431543,0.003247262,0.017084353,0,0,0.005289371,0.009537497,0,1,14.04892914,12.07823359,13.35675384,6.115892125
Arkansas,1870,39771.875,250314.625,665064.8125,8268,1452,0.015844219,0.556422433,131,1,-0.521047516,0.000312751,0.000121041,0.17001952,0,0,0.71919998,1.34E-05,0.018445595,0.034615258,0,0,0.001861849,0.012819051,0.556422433,1,13.40763978,10.59091528,12.43047391,7.280697195
Armstrong,1860,197720,1082159,1278408,35797,2661,0.083414811,0,2986,0,-0.22960064,0.048592468,0.03091032,0.136921077,0.164340336,0,0,0.009929537,0.067284466,2.89E-05,0.001596517,0.081848674,0.073701823,0.241965006,0,0,14.06112611,12.19460717,13.89446868,7.886457271
Armstrong,1870,296285,1316665.625,1581025.875,43382,3353,0.081923378,0,3554,1,-0.22960064,0.19615092,0.06886787,0.223755528,0.240384288,0,0,0.017701858,0.045121835,2.75E-05,0.000602141,0.028448049,0.232312213,0.303362777,0,0,14.27358448,12.59907711,14.09061306,8.117610746
Aroostook,1860,178182,765138,1340216,22479,2938,0.271141955,0,6095,0,-0.237665922,0.018107529,0.018935754,0.002265306,0.140948922,4.48E-06,0,0.014182042,0.14742549,0,0.008111379,0.10144708,0.052301271,0.301779713,0,0,14.10834135,12.09056078,13.54781149,7.985484357
Aroostook,1870,153669.3125,706366.375,1268850,29609,3209,0.256915127,0,7607,1,-0.237665922,0.038478812,0.001619707,0.001738456,0.180340411,0,0,0.015076964,0.212425667,0,0.003268432,0.226408677,0.157195342,0.547228908,0,0,14.05362154,11.94255825,13.46788933,8.073714641
Ascension,1860,887690,533868,1881631,11484,232,0.030215953,0.642284918,347,0,-0.403939887,0,0,0.117700017,0.000180694,0,0.017448692,0.000514447,0.001494448,0.005192835,0,1.65E-05,4.68E-05,0.003910437,0,1,14.44764951,13.69637786,13.1879039,5.446737372
Ascension,1870,250253.4375,187492.25,470650.8125,11577,372,0.022890213,0.642284918,265,1,-0.403939887,0,0,0.177375323,0,0,0.08095607,0.000941016,0.001584028,0.008398052,0,0,0,0,0.642284918,1,13.06187172,12.43022943,12.14149279,5.918893854
Ashe,1860,33942,269543,307309,7956,818,0.001131222,0.049145299,9,0,-0.411276353,0.0793501,0.040389315,0.182737896,0.065754664,0.003872324,0,0.011027988,0.011522604,0.000156195,0.001031535,0.015108572,0.021379133,0.136256992,0,1,12.63560904,10.43240846,12.50448321,6.706862337
Ashe,1870,20253.75,178910.875,238178.1875,9573,1009,0.000417842,0.049145299,4,1,-0.411276353,0.07135263,0.109205445,0.263178592,0.076457463,0.000155165,0,0.021634399,0.040819254,0,0,0.007636106,0.115382228,0.10089232,0.049145299,1,12.38077436,9.916095241,12.09464306,6.91671502
Ashland,1860,239325,1201395,1353325,22951,2118,0.062611651,0,1437,0,-0.45710523,0.11316646,0.003871206,0.198018214,0.110376295,0,0,0.060410471,0.038033732,0.000104188,0.009447841,0.027664456,0.079510834,0.197479541,0,0,14.11807509,12.38557774,13.99899394,7.658227526
Ashland,1860,1585,5050,7190,515,28,0.126213592,0,65,0,-0.929194137,0.018358832,0.000417246,0.014325452,0.03449235,0,0,0,0.358692629,0,0.000139082,0,0.026008345,0.210292072,0,0,8.880446451,7.368339686,8.527143522,3.33220451
Ashland,1870,294478.9375,1097720.25,2728635.938,21933,2556,0.055395979,0,1215,1,-0.45710523,0.178254399,0.002375495,0.102488924,0.08686954,0,0,0.028003638,0.030465965,9.82E-05,0.005530877,0.000586511,0.093339023,0.178326941,0,0,14.81931239,12.59296276,13.90874609,7.846198815
Ashley,1860,126402,446241,744696,8590,626,0.003841676,0.437834692,33,0,-0.636136926,0.002977054,0.000178596,0.174536992,0.001086349,6.71E-06,0.608140772,0.001094406,0.00408086,0.043761481,0,0,0.009289697,2.42E-05,0,1,13.52073136,11.74722258,13.00861444,6.439350371
Ashley,1870,34826,294699.625,675413.0625,8042,1422,0.006341706,0.437834692,51,1,-0.636136926,0.000374171,1.19E-05,0.155446505,0.001849461,6.61E-05,0.451763605,0.000835853,0.00477896,0.040843961,0,0,0.031185663,0,0.437834692,1,13.42307973,10.45811951,12.5937119,7.25981961
Ashtabula,1860,188559,1178702,1449210,31814,2477,0.053529893,0,1703,0,-0.326118519,0.028672863,0.001818922,0.09645738,0.052524479,0.015491199,0,0.041929051,0.059030092,0.000266352,0.002169458,0.014610029,0.080450038,0.275216842,0,0,14.18652914,12.14716623,13.97992439,7.814803429
Ashtabula,1870,311231.9375,1597897.813,1896096.813,32517,3700,0.068179721,0,2217,1,-0.326118519,0.104318851,0.001790779,0.104915065,0.126460716,8.70E-05,0,0.023119604,0.135901054,5.82E-05,0.001093826,0.001715816,0.228041171,0.447180278,0,0,14.45530802,12.64829369,14.28419946,8.216088099
Assumption,1860,700319,618210,2158421,15379,475,0.022433188,0.526432148,345,0,-0.654310517,0,0,0.093605928,0,0,0.013765618,0.000100536,0.001489978,0.011584394,0,0,8.15E-05,0.015735114,0,1,14.58488749,13.45929122,13.33458348,6.163314804
Assumption,1870,327542.875,250767.6875,1086133.813,13234,299,0.018135107,0.526432148,240,1,-0.654310517,0,0,0.118220314,0,4.47E-05,0.009404845,2.04E-06,0.001374759,0.008856874,0,0,0,0.031504037,0.526432148,1,13.89813499,12.69937424,12.43228224,5.700443573
Atascosa,1860,7168,284692,25584,1578,102,0.145120406,0.067807351,229,0,0.111758921,0,0,0.020481551,0,0,0,0.013680425,0,0,0,0,0.084193246,0.000703565,0,1,10.14972244,8.877381955,12.55916317,4.624972813
Atascosa,1870,12852.125,287729.0625,52050.625,2915,400,0.107718696,0.067807351,314,1,0.111758921,0,0,0.363356252,0,0,0.00447718,0.0975722,0.001659461,0.18309857,0,0,0.133088546,0.003331372,0.067807351,1,10.85997208,9.461264446,12.56977456,5.991464547
Atchison,1860,58678,312360,487206,4649,495,0.053559905,0.012690901,249,0,0.142269997,0.094009515,0.001939631,0.554677077,0.020896705,0.000355086,0.000229882,0.006340234,0.014117232,0.000426924,0.00021141,0.00105089,0.029554234,0.085218573,0,1,13.09644231,10.97982015,12.65191165,6.204557763
Atchison,1870,85466.5625,587035.625,749203.125,8440,934,0.086255924,0.012690901,728,1,0.142269997,0.062628783,0.001181922,0.91064169,0.039984323,3.43E-05,0,0.005412487,0.045608731,5.37E-05,0.005012392,7.45E-05,0.065004675,0.00115723,0.012690901,1,13.52676542,11.3558805,13.28284079,6.839476438
Athens,1860,156646,748589,1080277,21364,1885,0.031314361,0,669,0,-0.357567735,0.127832028,0.000334174,0.296963649,0.026312696,0.022976514,0,0.03376634,0.025442549,0.001699564,0.00024253,0.00939759,0.076399849,0.183807486,0,0,13.89272805,11.96174376,13.52594538,7.5416831
Athens,1870,158832.4375,715374,1105292.375,23768,2032,0.035846516,0,852,1,-0.357567735,0.116435074,0.001592823,0.291427361,0.037352253,0.018239864,0,0.040490324,0.05042509,0.00120536,8.46E-05,0.000422551,0.177131579,0.303814228,0,0,13.91562045,11.97560507,13.48056076,7.616775809
Atlantic,1860,14709,79002,170518,11786,207,0.106821653,0,1259,0,-0.197711777,0.052522314,0.031480548,0.208699375,0.005401189,0,0,0.00374154,0.046886546,0.019423169,0.000187663,0.015517423,0.0313398,0.404889806,0,0,12.04659614,9.59621483,11.27722845,5.332718793
Atlantic,1870,21607.4375,105299.5625,248818.625,14093,1055,0.120059604,0,1692,1,-0.197711777,0.030085851,0.010834981,0.099244018,0.003319808,0,0,0.000177551,0.090206334,0.059898129,0.000146894,0.00477908,0.050585908,0.271497964,0,0,12.4244795,9.980792863,11.56456454,6.961296046
Attala,1860,98871,791421,1268456,14169,1149,0.004940363,0.353941704,70,0,-0.540892011,0.017649804,0.000354762,0.205677611,0.000700064,3.07E-05,0.551990767,0.001594064,0.00123063,0.02422788,7.88E-07,0,0.00645115,0.014550761,0,1,14.05331097,11.50157125,13.58158534,7.046647278
Attala,1870,61424.6875,445993.625,1020977.375,14776,1784,0.004466703,0.353941704,66,1,-0.540892011,0.009721822,8.83E-05,0.1718442,0.004490041,0.000108878,0.339030118,0.002116766,0.003044953,0.027714375,1.33E-05,0,0.047789505,0.001542688,0.353941704,1,13.83627094,11.02556711,13.00805994,7.486613313
Audrain,1860,96021,738228,586183,8075,839,0.034179567,0.144396285,276,0,-0.021579875,0.017489419,0.000310483,0.56273894,0.015768113,0.016537498,0,0.013552082,0.015766407,0.002819938,1.02E-05,0.000967275,0.039097006,0.084782397,0,1,13.28138731,11.4723222,13.512008,6.732210706
Audrain,1870,199436.875,1028232.563,1009078.813,12307,1542,0.047696433,0.144396285,587,1,-0.021579875,0.045909992,0.003700796,0.334424582,0.124615688,0.000658472,0,0.006209134,0.023894712,0.000622251,0.00182622,0.000153227,0.091317699,0.175076216,0.144396285,1,13.82454841,12.20325305,13.84335193,7.340835554
Audubon,1860,3655,20181,33203,454,51,0.057268722,0,26,0,0.620826519,0.201728759,0,0.209589495,0.020540313,0,0,0.005360961,0.039213324,0.000180707,0,0.001716712,0.050356895,0.331295365,0,0,10.41039551,8.203851372,9.912496847,3.931825633
Audubon,1870,18172,101314.125,133758.625,1212,143,0.089933993,0,109,1,0.620826519,0.203508073,0,0.381567918,0.022824696,0,0,0.009988111,0.015842298,0,0.000603699,0,0.085087836,0.373461151,0,0,11.80379215,9.807637227,11.52598112,4.96284463
Auglaize,1860,155626,546645,814911,17187,1715,0.208587886,0,3585,0,-0.333720572,0.151006674,0.006628945,0.294835878,0.062112304,0.002356086,0,0.017385948,0.036030929,8.10E-05,0.02186251,0.012504433,0.070503405,0.126494795,0,0,13.61083418,11.95521097,13.21155488,7.44716836
Auglaize,1870,140225.25,553430.625,2109448,20041,1870,0.158724615,0,3181,1,-0.333720572,0.131516036,0.004978568,0.093430983,0.04999844,3.71E-05,0,0.008066707,0.012201596,0.000136237,0.013935589,0.000537643,0.044446881,0.100655859,0,0,14.56193686,11.85100534,13.22389168,7.53369371
Augusta,1860,296390,1287615,1375187,27749,1552,0.021694475,0.202385672,602,0,-0.416283676,0.228005355,0.032183987,0.251721402,0.047316474,0.002665092,0,0.004687363,0.011506072,0.000474845,0.000201427,0.002658548,0.027238477,0.13814703,0,1,14.13410028,12.59943143,14.06830223,7.347299701
Augusta,1870,195252.0625,747255.4375,1464670.625,28763,1775,0.013454786,0.202385672,387,1,-0.416283676,0.328952484,0.016397663,0.099542926,0.068842481,0.000132453,0.000265179,0.003530215,0.013578288,0.000273707,0.000299453,0.000286223,0.091911883,0.194068171,0.202385672,1,14.19714095,12.18204663,13.52416236,7.481555702
Austin,1860,120793,1112967,1264164,10139,790,0.118848013,0.386034126,1205,0,-0.076961041,0.001214241,0.000961109,0.145841837,0.000650232,0.000368623,0.72218478,0.001050497,0.002870672,0.012253948,0.000116282,1.50E-05,0.008672134,0.002522616,0,1,14.04992159,11.70183362,13.92253998,6.672032945
Austin,1870,70150.4375,457158.625,957458.5625,15087,1745,0.199509511,0.386034126,3010,1,-0.076961041,3.26E-05,0.000374142,0.241955202,4.49E-06,0.000373023,0.485450022,0.004489347,0.009885069,0.055276256,0,0,0.040137849,0.056006549,0.386034126,1,13.77203772,11.15839732,13.03278571,7.464509835
Autauga,1860,125234,778906,1492038,16739,730,0.001792222,0.573929147,30,0,-0.905337345,0.006908001,0.001442323,0.172502309,0.001603176,6.37E-05,0.557487142,0.001482536,0.00170438,0.040834081,9.58E-05,8.58E-05,0.006076923,0,0,1,14.21565353,11.73793927,13.56564565,6.593044534
Autauga,1870,39987.75,253726,684140.875,11623,893,0.002839198,0.573929147,33,1,-0.905337345,0.001381821,6.71E-05,0.145294871,0.00349963,4.04E-05,0.452188447,0.000668459,0.00222912,0.043136291,1.74E-05,0,0.014224412,0.004414369,0.573929147,1,13.43591913,10.59632844,12.44401022,6.794586581
Avoyelles,1860,238787,556505,1857294,13167,541,0.021948811,0.545682388,289,0,-0.581791352,0,0,0.163858818,1.83E-05,6.46E-06,0.518638406,0.001792393,0.000857699,0.012416451,0,0,0.000100684,0.000433965,0,1,14.43463115,12.38332722,13.22943143,6.293419279
Avoyelles,1870,83036.25,234324.75,1477350.875,12926,505,0.024214761,0.545682388,313,1,-0.581791352,0,0,0.061712895,0,5.31E-05,0.266557367,0,0.000369012,0.013614183,0,0,0,0,0.545682388,1,14.20576109,11.32703254,12.36446325,6.224558429
Baker,1860,40439,259195,613652,4985,207,0.001203611,0.700501505,6,0,-0.187050218,0.000369916,2.44E-05,0.159344384,0.00055406,0,0.681532856,0.000348732,0,0.042833723,0,0,0.004060934,0.010349514,0,1,13.32718327,10.60754994,12.46533595,5.332718793
Baker,1870,17221.875,114937.625,459063,6843,228,0.001461347,0.700501505,10,1,-0.187050218,0,0,0.174426429,0.000557331,0,0.470077179,0.00157168,0,0.009967303,0,0,0,0,0.700501505,1,13.03694273,9.753935657,11.65214487,5.429345629
Baldwin,1860,20495,294470,251191,7530,188,0.056706507,0.493227092,427,0,-0.835272492,0.00011545,0.000338388,0.24020367,0,0.000139336,0.415046717,0.005191269,0.002440374,0.06493067,0,0,0.006739891,0.021585168,0,1,12.43396888,9.927936233,12.59293241,5.236441963
Baldwin,1860,52502,314300,653697,9078,346,0.013989866,0.542961005,127,0,-0.313934444,0.021026561,0.00121463,0.160254675,0.004007973,7.65E-06,0.500121616,0.00147316,0.003559753,0.046316566,0.000608845,1.53E-06,0.005351103,0.032456933,0,1,13.39039922,10.86860654,12.65810322,5.846438775
Baldwin,1870,1483.625,85344.1875,55831.875,6004,154,0.0251499,0.493227092,151,1,-0.835272492,0,0,0.288956801,0,8.69E-05,0.060522417,0.039221466,0.000215576,0.27987337,0,0,0.033233167,0.020446206,0.493227092,1,10.93010022,7.302243696,11.35444762,5.036952602
Baldwin,1870,14337.125,96870.8125,438637.375,10618,240,0.007816915,0.542961005,83,1,-0.313934444,0.008424088,0.00036154,0.10652453,0.001308712,0,0.357375474,0.000973255,0.001225094,0.024381016,1.94E-05,0,0.016790019,3.29E-05,0.542961005,1,12.99142833,9.570607606,11.48113354,5.480638923
Ballard,1860,65438,418742,600910,8692,701,0.007248044,0.197653014,63,0,-0.142828192,0.090045098,0.000915278,0.402090163,0.00169909,0.272255413,0,0.002236608,0.006733121,0.010960044,0,8.32E-06,0.014161855,0.010409213,0,1,13.30620045,11.08885841,12.94501026,6.552507887
Ballard,1870,94632.3125,476210.625,930349.0625,12576,1438,0.007315522,0.197653014,92,1,-0.142828192,0.079137781,0.002648581,0.322926837,0.013044448,0.298549379,0,0.00286368,0.013848763,0.014899891,0.000456818,0,0.040098105,0.011571195,0.197653014,1,13.74331513,11.45775427,13.07361552,7.271008538
Baltimore,1860,455857,1303873,2414934,54135,2221,0.172956498,0.099750623,9363,0,-0.280242596,0.14466151,0.017590543,0.315050432,0.058577998,0.000141619,0,0.001096096,0.040008961,0.000491939,0.000669998,0.003891204,0.04665055,0.1817383,0,0,14.69718252,13.02993444,14.08084962,7.705712824
Baltimore,1870,475167.6875,1283935.813,2370462.188,330741,2840,0.198820225,0.099750623,65758,1,-0.280242596,0.116074714,0.010589289,0.187943129,0.068036137,7.94E-05,0,0.001758047,0.060259064,0.00111863,5.95E-05,0.002356239,0.08757884,0.21817684,0.099750623,0,14.67859551,13.07142305,14.06544077,7.951559331
Bandera,1860,2290,22648,1198,399,37,0.288220551,0.030075188,115,0,0.137021798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.088408779,7.736307097,10.02782683,3.610917913
Bandera,1870,3051.125,21403.25,15164.1875,649,76,0.160246533,0.030075188,104,1,0.137021798,0,0.020915727,0.537447852,0.001417814,0,0,0.080957849,0.000933779,0.03800929,0,0,0.228511748,0.080043853,0.030075188,1,9.626691841,8.023265654,9.971298059,4.33073334
Banks,1860,21841,138520,197220,4707,351,0.001487147,0.230720204,7,0,-0.564393785,0.072984484,0.000339722,0.325970997,0.009978704,0.002580874,0.146759963,0.00539499,0.002864821,0.060637866,1.52E-05,0,0.015688064,0,0,1,12.19207514,9.991544216,11.83877,5.860786223
Banks,1870,9859.4375,74811.6875,165420.0625,4973,434,0.000201086,0.230720204,1,1,-0.564393785,0.071131396,0.001401523,0.358885368,0.028773233,0.000254492,0.093448883,0.006200215,0.006308739,0.059676649,0,0,0.051527801,0,0.230720204,1,12.01624335,9.196184397,11.2227294,6.073044534
Barbour,1860,181321,1225193,3114685,30812,1529,0.006783072,0.524146436,209,0,-0.605445196,0.001965207,0.000391693,0.13439176,0.001716707,5.78E-06,0.68606103,0.00066042,0.000558965,0.042202663,7.64E-05,9.63E-06,0.003249446,5.33E-05,0,1,14.95163858,12.10802422,14.01860894,7.332369206
Barbour,1870,64433.875,460605.75,2190873.438,29309,1099,0.005117882,0.524146436,150,1,-0.605445196,0,0,0.086466921,0.000715988,0,0.301572528,0.000128283,4.85E-06,0.015701897,0,0,5.22E-05,0,0.524146436,1,14.59981085,11.07339478,13.04029775,7.002155954
Barnstable,1860,85095,219777,290975,35990,952,0.043095304,0,1551,0,-0.385983388,0.005199759,0.033215912,0.164670504,0.013774379,0,0,0.003182404,0.054760718,1.72E-05,0.008581493,0.000395223,0.05150958,0.407821978,0,0,12.58099263,11.35152356,12.30036867,6.858565035
Barnstable,1870,17022.5,75772.8125,112794,32774,177,0.056416672,0,1849,1,-0.385983388,4.61E-05,0.018898523,0.055640194,0.015321471,0,0,0.005314112,0.070590351,0,0.015561555,0,0.111249136,0.49604057,0,0,11.63331843,9.742291277,11.23549483,5.176149733
Barnwell,1860,243151,1450479,2277560,30743,1407,0.004976743,0.566015028,153,0,-0.356825721,0.009213369,0.003327245,0.206510037,0.001920476,0,0.495056113,0.000933455,0.000620401,0.039050124,0,0,0.003365883,0.000630938,0,1,14.63861525,12.40143793,14.1874044,7.249215057
Barnwell,1870,143594.6875,688562.1875,2818378.75,35724,2725,0.00492666,0.566015028,176,1,-0.356825721,0.021874335,0.001101085,0.144106991,0.010696071,0,0.343284025,0.000153678,0.000521257,0.064998585,0,0,0.015745568,0,0.566015028,1,14.85167237,11.87474994,13.44236092,7.910223707
Barren,1860,126031,912534,1053713,16665,1244,0.005040504,0.24470447,84,0,-0.419846366,0.0722246,0.005169339,0.346537435,0.02153148,0.190469321,0,0.009452289,0.006221808,0.010661347,2.85E-06,4.75E-06,0.012953242,0.01207919,0,1,13.86783067,11.74428319,13.72398062,7.126087273
Barren,1870,108319.75,667257.9375,859021.625,17780,2086,0.003487064,0.24470447,62,1,-0.419846366,0.135410887,0.004419423,0.365347403,0.089906782,0.279355113,0.003255424,0.010464491,0.020166365,0.022633144,0.000376009,9.28E-06,0.109893335,0.030514133,0.24470447,1,13.66354938,11.59284278,13.41093196,7.643003636
Barry,1860,113888,461854,743899,13858,1462,0.090344927,0,1252,0,0.113520091,0.274166251,0.006393341,0.094894603,0.022652269,0,0,0.027185142,0.056011636,8.07E-06,0.003176506,0.006047864,0.082271921,0.245544086,0,0,13.51966055,11.64297079,13.0430041,7.28756064
Barry,1860,54177,342666,416634,7995,559,0.001626016,0.030894309,13,0,-0.286389916,0.106683564,0.007440583,0.474013163,0.016503694,0.008311852,0.047715741,0.010395215,0.01212095,0.006478108,0,0.000170413,0.037169314,0.037949375,0,1,12.93996342,10.90001174,12.74451149,6.326149473
Barry,1870,329872.8125,894809.4375,1281206.438,22199,2782,0.099869363,0,2217,1,0.113520091,0.466868525,0.000982683,0.151559026,0.071439315,0,0,0.039949056,0.135155371,3.14E-05,0.008338079,0.006063938,0.185316077,0.325935414,0,0,14.06331272,12.70646244,13.70436606,7.930925372
Barry,1870,56166,76771.75,334578.75,10373,1099,0.002699316,0.030894309,28,1,-0.286389916,0.222774937,0.000793983,0.501705981,0.071133149,0.016405232,0,0.009358299,0.035522866,0.010302537,0.000162593,4.29E-05,0.095514545,0.017836907,0.030894309,1,12.72062756,10.93606687,11.24859201,7.002155954
